CustomerID|ContactName|Address|City|Region|PostalCode|Country|OrderID|OrderDate|ShippedDate|RequiredDate|ProductName|Quantity|UnitPrice|Discount|TotalSales|FinalSales
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10283.0|1996-08-16|1996-08-23|1996-09-13|Mozzarella di Giovanni|3.0|27.8|0.0|83.4|83.4
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10283.0|1996-08-16|1996-08-23|1996-09-13|Teatime Chocolate Biscuits|18.0|7.3|0.0|131.4|131.4
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10296.0|1996-09-03|1996-09-11|1996-10-01|Gudbrandsdalsost|15.0|28.8|0.0|432.0|432.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10296.0|1996-09-03|1996-09-11|1996-10-01|Pavlova|30.0|13.9|0.0|417.0|417.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10296.0|1996-09-03|1996-09-11|1996-10-01|Queso Cabrales|12.0|16.8|0.0|201.6|201.6
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10330.0|1996-10-16|1996-10-28|1996-11-13|Gumbär Gummibärchen|50.0|24.9|0.15000000596046448|1245.0|1058.25
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10330.0|1996-10-16|1996-10-28|1996-11-13|Mozzarella di Giovanni|25.0|27.8|0.15000000596046448|695.0|590.75
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10357.0|1996-11-19|1996-12-02|1996-12-17|Camembert Pierrot|8.0|27.2|0.20000000298023224|217.6|174.08
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10357.0|1996-11-19|1996-12-02|1996-12-17|Gumbär Gummibärchen|16.0|24.9|0.0|398.4|398.4
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10357.0|1996-11-19|1996-12-02|1996-12-17|Ikura|30.0|24.8|0.20000000298023224|744.0|595.2
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10381.0|1996-12-12|1996-12-13|1997-01-09|Longlife Tofu|14.0|8.0|0.0|112.0|112.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10461.0|1997-02-28|1997-03-05|1997-03-28|Nord-Ost Matjeshering|28.0|20.7|0.25|579.6|434.7
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10461.0|1997-02-28|1997-03-05|1997-03-28|Pâté chinois|60.0|19.2|0.25|1152.0|864.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10461.0|1997-02-28|1997-03-05|1997-03-28|Sir Rodney's Scones|40.0|8.0|0.25|320.0|240.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10499.0|1997-04-08|1997-04-16|1997-05-06|Maxilaku|25.0|20.0|0.0|500.0|500.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10499.0|1997-04-08|1997-04-16|1997-05-06|Rössle Sauerkraut|20.0|45.6|0.0|912.0|912.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10543.0|1997-05-21|1997-05-23|1997-06-18|Queso Manchego La Pastora|30.0|38.0|0.15000000596046448|1140.0|969.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10543.0|1997-05-21|1997-05-23|1997-06-18|Tunnbröd|70.0|9.0|0.15000000596046448|630.0|535.5
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10780.0|1997-12-16|1997-12-25|1997-12-30|Original Frankfurter grüne Soße|15.0|13.0|0.0|195.0|195.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10780.0|1997-12-16|1997-12-25|1997-12-30|Outback Lager|35.0|15.0|0.0|525.0|525.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10823.0|1998-01-09|1998-01-13|1998-02-06|Original Frankfurter grüne Soße|15.0|13.0|0.10000000149011612|195.0|175.5
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10823.0|1998-01-09|1998-01-13|1998-02-06|Queso Cabrales|20.0|21.0|0.10000000149011612|420.0|378.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10823.0|1998-01-09|1998-01-13|1998-02-06|Raclette Courdavault|40.0|55.0|0.10000000149011612|2200.0|1980.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10823.0|1998-01-09|1998-01-13|1998-02-06|Ravioli Angelo|15.0|19.5|0.0|292.5|292.5
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10899.0|1998-02-20|1998-02-26|1998-03-20|Chartreuse verte|8.0|18.0|0.15000000596046448|144.0|122.4
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10997.0|1998-04-03|1998-04-13|1998-05-15|Filo Mix|20.0|7.0|0.25|140.0|105.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10997.0|1998-04-03|1998-04-13|1998-05-15|Mascarpone Fabioli|50.0|32.0|0.0|1600.0|1600.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|10997.0|1998-04-03|1998-04-13|1998-05-15|Spegesild|20.0|12.0|0.25|240.0|180.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|11065.0|1998-05-01||1998-05-29|Nord-Ost Matjeshering|4.0|25.89|0.25|103.56|77.67
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|11065.0|1998-05-01||1998-05-29|Tourtière|20.0|7.45|0.25|149.0|111.75
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|11071.0|1998-05-05||1998-06-02|Konbu|10.0|6.0|0.05000000074505806|60.0|57.0
LILAS|Carlos González|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|11071.0|1998-05-05||1998-06-02|Uncle Bob's Organic Dried Pears|15.0|30.0|0.05000000074505806|450.0|427.5
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10405.0|1997-01-06|1997-01-22|1997-02-03|Aniseed Syrup|50.0|8.0|0.0|400.0|400.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10485.0|1997-03-25|1997-03-31|1997-04-08|Aniseed Syrup|20.0|8.0|0.10000000149011612|160.0|144.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10485.0|1997-03-25|1997-03-31|1997-04-08|Chang|20.0|15.2|0.10000000149011612|304.0|273.6
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10485.0|1997-03-25|1997-03-31|1997-04-08|Outback Lager|60.0|12.0|0.10000000149011612|720.0|648.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10485.0|1997-03-25|1997-03-31|1997-04-08|Pâté chinois|30.0|19.2|0.10000000149011612|576.0|518.4
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10638.0|1997-08-20|1997-09-01|1997-09-17|Louisiana Fiery Hot Pepper Sauce|21.0|21.05|0.0|442.05|442.05
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10638.0|1997-08-20|1997-09-01|1997-09-17|Mozzarella di Giovanni|60.0|34.8|0.0|2088.0|2088.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10638.0|1997-08-20|1997-09-01|1997-09-17|Rogede sild|20.0|9.5|0.0|190.0|190.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10697.0|1997-10-08|1997-10-14|1997-11-05|Escargots de Bourgogne|30.0|13.25|0.25|397.5|298.13
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10697.0|1997-10-08|1997-10-14|1997-11-05|Outback Lager|30.0|15.0|0.25|450.0|337.5
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10697.0|1997-10-08|1997-10-14|1997-11-05|Steeleye Stout|9.0|18.0|0.25|162.0|121.5
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10697.0|1997-10-08|1997-10-14|1997-11-05|Teatime Chocolate Biscuits|7.0|9.2|0.25|64.4|48.3
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10729.0|1997-11-04|1997-11-14|1997-12-16|Chai|50.0|18.0|0.0|900.0|900.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10729.0|1997-11-04|1997-11-14|1997-12-16|Sir Rodney's Scones|30.0|10.0|0.0|300.0|300.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10729.0|1997-11-04|1997-11-14|1997-12-16|Valkoinen suklaa|40.0|16.25|0.0|650.0|650.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10811.0|1998-01-02|1998-01-08|1998-01-30|Boston Crab Meat|30.0|18.4|0.0|552.0|552.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10811.0|1998-01-02|1998-01-08|1998-01-30|Teatime Chocolate Biscuits|15.0|9.2|0.0|138.0|138.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10811.0|1998-01-02|1998-01-08|1998-01-30|Tunnbröd|18.0|9.0|0.0|162.0|162.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10838.0|1998-01-19|1998-01-23|1998-02-16|Carnarvon Tigers|25.0|62.5|0.25|1562.5|1171.88
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10838.0|1998-01-19|1998-01-23|1998-02-16|Chai|4.0|18.0|0.25|72.0|54.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10838.0|1998-01-19|1998-01-23|1998-02-16|Inlagd Sill|50.0|19.0|0.25|950.0|712.5
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10840.0|1998-01-19|1998-02-16|1998-03-02|Chartreuse verte|10.0|18.0|0.20000000298023224|180.0|144.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10840.0|1998-01-19|1998-02-16|1998-03-02|NuNuCa Nuß-Nougat-Creme|6.0|14.0|0.20000000298023224|84.0|67.2
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10919.0|1998-03-02|1998-03-04|1998-03-30|Boston Crab Meat|20.0|18.4|0.0|368.0|368.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10919.0|1998-03-02|1998-03-04|1998-03-30|NuNuCa Nuß-Nougat-Creme|24.0|14.0|0.0|336.0|336.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10919.0|1998-03-02|1998-03-04|1998-03-30|Pavlova|24.0|17.45|0.0|418.8|418.8
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10954.0|1998-03-17|1998-03-20|1998-04-28|Camembert Pierrot|24.0|34.0|0.15000000596046448|816.0|693.6
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10954.0|1998-03-17|1998-03-20|1998-04-28|Gorgonzola Telino|25.0|12.5|0.15000000596046448|312.5|265.63
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10954.0|1998-03-17|1998-03-20|1998-04-28|Pavlova|28.0|17.45|0.15000000596046448|488.6|415.31
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|10954.0|1998-03-17|1998-03-20|1998-04-28|Rogede sild|30.0|9.5|0.0|285.0|285.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|11014.0|1998-04-10|1998-04-15|1998-05-08|Jack's New England Clam Chowder|28.0|9.65|0.10000000149011612|270.2|243.18
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|11039.0|1998-04-21||1998-05-19|Maxilaku|60.0|20.0|0.0|1200.0|1200.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|11039.0|1998-04-21||1998-05-19|Ravioli Angelo|28.0|19.5|0.0|546.0|546.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|11039.0|1998-04-21||1998-05-19|Rössle Sauerkraut|20.0|45.6|0.0|912.0|912.0
LINOD|Felipe Izquierdo|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|11039.0|1998-04-21||1998-05-19|Steeleye Stout|24.0|18.0|0.0|432.0|432.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10307.0|1996-09-17|1996-09-25|1996-10-15|Scottish Longbreads|3.0|10.0|0.0|30.0|30.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10307.0|1996-09-17|1996-09-25|1996-10-15|Tarte au sucre|10.0|39.4|0.0|394.0|394.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10317.0|1996-09-30|1996-10-10|1996-10-28|Chai|20.0|14.4|0.0|288.0|288.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10544.0|1997-05-21|1997-05-30|1997-06-18|Laughing Lumberjack Lager|7.0|14.0|0.0|98.0|98.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10544.0|1997-05-21|1997-05-30|1997-06-18|Rössle Sauerkraut|7.0|45.6|0.0|319.2|319.2
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10662.0|1997-09-09|1997-09-18|1997-10-07|Scottish Longbreads|10.0|12.5|0.0|125.0|125.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10665.0|1997-09-11|1997-09-17|1997-10-09|Lakkalikööri|10.0|18.0|0.0|180.0|180.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10665.0|1997-09-11|1997-09-17|1997-10-09|Manjimup Dried Apples|20.0|53.0|0.0|1060.0|1060.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10665.0|1997-09-11|1997-09-17|1997-10-09|Raclette Courdavault|1.0|55.0|0.0|55.0|55.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10867.0|1998-02-03|1998-02-11|1998-03-17|Perth Pasties|3.0|32.8|0.0|98.4|98.4
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|10883.0|1998-02-12|1998-02-20|1998-03-12|Guaraná Fantástica|8.0|4.5|0.0|36.0|36.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|11018.0|1998-04-13|1998-04-16|1998-05-11|Carnarvon Tigers|10.0|62.5|0.0|625.0|625.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|11018.0|1998-04-13|1998-04-16|1998-05-11|Gnocchi di nonna Alice|5.0|38.0|0.0|190.0|190.0
LONEP|Fran Wilson|89 Chiaroscuro Rd.|Portland|OR|97219|USA|11018.0|1998-04-13|1998-04-16|1998-05-11|Queso Manchego La Pastora|20.0|38.0|0.0|760.0|760.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10275.0|1996-08-07|1996-08-09|1996-09-04|Guaraná Fantástica|12.0|3.6|0.05000000074505806|43.2|41.04
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10275.0|1996-08-07|1996-08-09|1996-09-04|Raclette Courdavault|6.0|44.0|0.05000000074505806|264.0|250.8
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10300.0|1996-09-09|1996-09-18|1996-10-07|Louisiana Hot Spiced Okra|30.0|13.6|0.0|408.0|408.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10300.0|1996-09-09|1996-09-18|1996-10-07|Scottish Longbreads|20.0|10.0|0.0|200.0|200.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10404.0|1997-01-03|1997-01-08|1997-01-31|Gumbär Gummibärchen|30.0|24.9|0.05000000074505806|747.0|709.65
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10404.0|1997-01-03|1997-01-08|1997-01-31|Maxilaku|30.0|16.0|0.05000000074505806|480.0|456.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10404.0|1997-01-03|1997-01-08|1997-01-31|Singaporean Hokkien Fried Mee|40.0|11.2|0.05000000074505806|448.0|425.6
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10467.0|1997-03-06|1997-03-11|1997-04-03|Guaraná Fantástica|28.0|3.6|0.0|100.8|100.8
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10467.0|1997-03-06|1997-03-11|1997-04-03|NuNuCa Nuß-Nougat-Creme|12.0|11.2|0.0|134.4|134.4
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10635.0|1997-08-18|1997-08-21|1997-09-15|Chef Anton's Cajun Seasoning|10.0|22.0|0.10000000149011612|220.0|198.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10635.0|1997-08-18|1997-08-21|1997-09-15|Chef Anton's Gumbo Mix|15.0|21.35|0.10000000149011612|320.25|288.23
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10635.0|1997-08-18|1997-08-21|1997-09-15|Gustaf's Knäckebröd|40.0|21.0|0.0|840.0|840.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10754.0|1997-11-25|1997-11-27|1997-12-23|Boston Crab Meat|3.0|18.4|0.0|55.2|55.2
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10784.0|1997-12-18|1997-12-22|1998-01-15|Chartreuse verte|2.0|18.0|0.15000000596046448|36.0|30.6
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10784.0|1997-12-18|1997-12-22|1998-01-15|Inlagd Sill|30.0|19.0|0.0|570.0|570.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10784.0|1997-12-18|1997-12-22|1998-01-15|Mozzarella di Giovanni|30.0|34.8|0.15000000596046448|1044.0|887.4
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10818.0|1998-01-07|1998-01-12|1998-02-04|Jack's New England Clam Chowder|20.0|9.65|0.0|193.0|193.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10818.0|1998-01-07|1998-01-12|1998-02-04|Mascarpone Fabioli|20.0|32.0|0.0|640.0|640.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10939.0|1998-03-10|1998-03-13|1998-04-07|Chang|10.0|19.0|0.15000000596046448|190.0|161.5
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10939.0|1998-03-10|1998-03-13|1998-04-07|Laughing Lumberjack Lager|40.0|14.0|0.15000000596046448|560.0|476.0
MAGAA|Giovanni Rovelli|Via Ludovico il Moro 22|Bergamo||24100|Italy|10950.0|1998-03-16|1998-03-23|1998-04-13|Chef Anton's Cajun Seasoning|5.0|22.0|0.0|110.0|110.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10529.0|1997-05-07|1997-05-09|1997-06-04|Gudbrandsdalsost|10.0|36.0|0.0|360.0|360.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10529.0|1997-05-07|1997-05-09|1997-06-04|Pâté chinois|14.0|24.0|0.0|336.0|336.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10529.0|1997-05-07|1997-05-09|1997-06-04|Scottish Longbreads|20.0|12.5|0.0|250.0|250.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10649.0|1997-08-28|1997-08-29|1997-09-25|Mozzarella di Giovanni|15.0|34.8|0.0|522.0|522.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10649.0|1997-08-28|1997-08-29|1997-09-25|Rössle Sauerkraut|20.0|45.6|0.0|912.0|912.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10760.0|1997-12-01|1997-12-10|1997-12-29|Ipoh Coffee|30.0|46.0|0.25|1380.0|1035.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10760.0|1997-12-01|1997-12-10|1997-12-29|NuNuCa Nuß-Nougat-Creme|12.0|14.0|0.25|168.0|126.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10760.0|1997-12-01|1997-12-10|1997-12-29|Schoggi Schokolade|40.0|43.9|0.0|1756.0|1756.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10892.0|1998-02-17|1998-02-19|1998-03-17|Raclette Courdavault|40.0|55.0|0.05000000074505806|2200.0|2090.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10896.0|1998-02-19|1998-02-27|1998-03-19|Gnocchi di nonna Alice|16.0|38.0|0.0|608.0|608.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10896.0|1998-02-19|1998-02-27|1998-03-19|Rogede sild|15.0|9.5|0.0|142.5|142.5
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10978.0|1998-03-26|1998-04-23|1998-04-23|Boston Crab Meat|10.0|18.4|0.0|184.0|184.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10978.0|1998-03-26|1998-04-23|1998-04-23|Gula Malacca|6.0|19.45|0.15000000596046448|116.7|99.19
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10978.0|1998-03-26|1998-04-23|1998-04-23|Northwoods Cranberry Sauce|20.0|40.0|0.15000000596046448|800.0|680.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|10978.0|1998-03-26|1998-04-23|1998-04-23|Sir Rodney's Scones|40.0|10.0|0.15000000596046448|400.0|340.0
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|11004.0|1998-04-07|1998-04-20|1998-05-05|Gumbär Gummibärchen|6.0|31.23|0.0|187.38|187.38
MAISD|Catherine Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|11004.0|1998-04-07|1998-04-20|1998-05-05|Lakkalikööri|6.0|18.0|0.0|108.0|108.0
MEREP|Jean Fresnière|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|10332.0|1996-10-17|1996-10-21|1996-11-28|Carnarvon Tigers|40.0|50.0|0.20000000298023224|2000.0|1600.0
MEREP|Jean Fresnière|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|10332.0|1996-10-17|1996-10-21|1996-11-28|Singaporean Hokkien Fried Mee|10.0|11.2|0.20000000298023224|112.0|89.6
MEREP|Jean Fresnière|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|10332.0|1996-10-17|1996-10-21|1996-11-28|Zaanse koeken|16.0|7.6|0.20000000298023224|121.6|97.28
MEREP|Jean Fresnière|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|10339.0|1996-10-28|1996-11-04|1996-11-25|Alice Mutton|70.0|31.2|0.05000000074505806|2184.0|2074.8
MEREP|Jean Fresnière|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|10339.0|1996-10-28|1996-11-04|1996-11-25|Chef Anton's Cajun Seasoning|10.0|17.6|0.0|176.0|176.0
MEREP|Jean Fresnière|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|10339.0|1996-10-28|1996-11-04|1996-11-25|Tarte au sucre|28.0|39.4|0.0|1103.2|1103.2
